�Ͻ�,��ձ��,�������,�ְ����,�ϰ�����(mm),�ִ� ǳ��(m/s),��� ǳ��(m/s),�ּ� ������(%),��� ������(%),��� �������(hPa),��� �ظ���(hPa),�հ� �����ð�(hr),�հ� �ϻ緮(MJ/m2),��� ���(1/10),��� ����µ�,1���� ��� ��ü��,2���� ��� ��ü��,3���� ��� ��ü��,��� ��ü��
2022-08-06,28.7 ,27.4 ,30.3 ,13.6 ,3.3 ,1.7 ,77.0 ,85.3 ,996.1 ,1005.7 ,0.4 ,7.5 ,7.5 ,29.7 ,1403 ,1711 ,1725 ,1652 
2022-08-07,28.9 ,27.2 ,31.7 ,0.9 ,5.6 ,2.4 ,70.0 ,82.1 ,996.2 ,1005.7 ,0.6 ,9.3 ,8.4 ,28.6 ,1652 ,1403 ,1711 ,1439 
2022-08-09,25.1 ,22.0 ,26.5 ,123.1 ,5.7 ,2.6 ,94.0 ,96.0 ,995.7 ,1005.4 ,0.0 ,2.4 ,10.0 ,26.0 ,1438 ,1439 ,1652 ,1228 
2022-08-10,24.7 ,21.4 ,28.8 ,7.6 ,4.5 ,1.6 ,66.0 ,85.3 ,996.0 ,1005.7 ,3.1 ,16.2 ,9.1 ,27.3 ,1228 ,1438 ,1439 ,1188 
2022-08-11,25.0 ,23.4 ,27.5 ,38.8 ,3.1 ,1.6 ,75.0 ,87.9 ,994.2 ,1003.8 ,0.8 ,8.8 ,9.0 ,27.6 ,1188 ,1228 ,1438 ,1523 
2022-08-12,27.0 ,23.0 ,32.4 ,0.0 ,3.7 ,1.7 ,44.0 ,73.8 ,996.2 ,1005.8 ,10.6 ,24.9 ,4.5 ,28.7 ,1523 ,1188 ,1228 ,1372 
2022-08-13,25.8 ,24.7 ,27.5 ,4.0 ,2.7 ,1.3 ,71.0 ,82.8 ,995.6 ,1005.3 ,0.8 ,5.1 ,8.9 ,25.8 ,1372 ,1523 ,1188 ,1770 
2022-08-14,27.6 ,24.5 ,31.5 ,3.0 ,4.0 ,1.9 ,66.0 ,83.0 ,995.5 ,1005.1 ,2.2 ,14.0 ,7.8 ,28.1 ,1770 ,1372 ,1523 ,1203 
2022-08-15,28.1 ,26.6 ,29.8 ,0.9 ,7.4 ,4.8 ,74.0 ,83.0 ,990.6 ,1000.1 ,0.0 ,6.3 ,9.5 ,27.3 ,1203 ,1770 ,1372 ,1602 
2022-08-16,26.7 ,24.1 ,30.0 ,0.0 ,4.3 ,2.6 ,58.0 ,75.4 ,993.5 ,1003.1 ,9.2 ,23.3 ,4.8 ,29.0 ,1602 ,1203 ,1770 ,1906 
2022-08-17,26.0 ,22.8 ,30.5 ,0.0 ,4.4 ,2.0 ,62.0 ,76.6 ,996.0 ,1005.7 ,6.0 ,17.1 ,4.0 ,26.6 ,1906 ,1602 ,1203 ,1828 
2022-08-18,25.6 ,22.4 ,29.8 ,0.0 ,4.1 ,1.9 ,57.0 ,75.8 ,997.4 ,1007.0 ,2.6 ,12.6 ,6.4 ,26.6 ,1828 ,1906 ,1602 ,1904 
2022-08-19,26.0 ,23.3 ,27.5 ,66.1 ,5.4 ,2.3 ,70.0 ,86.1 ,992.5 ,1002.1 ,0.0 ,5.6 ,9.6 ,25.9 ,1904 ,1828 ,1906 ,1921 
2022-08-20,28.2 ,25.7 ,32.0 ,0.0 ,4.4 ,2.4 ,63.0 ,80.0 ,991.9 ,1001.4 ,9.6 ,23.7 ,4.8 ,30.3 ,1921 ,1904 ,1828 ,1951 
2022-08-21,28.1 ,24.7 ,32.0 ,0.0 ,3.4 ,1.7 ,59.0 ,75.3 ,994.9 ,1004.5 ,5.5 ,16.4 ,5.9 ,28.0 ,1951 ,1921 ,1904 ,2097 
2022-08-22,26.8 ,22.9 ,30.2 ,3.2 ,4.2 ,2.3 ,59.0 ,75.6 ,994.3 ,1003.9 ,1.5 ,11.7 ,8.4 ,27.0 ,2097 ,1951 ,1921 ,2059 
2022-08-23,25.4 ,22.4 ,30.2 ,2.2 ,4.3 ,2.0 ,51.0 ,75.0 ,995.9 ,1005.6 ,7.1 ,20.4 ,5.4 ,27.6 ,2059 ,2097 ,1951 ,1750 
2022-08-24,24.8 ,22.4 ,27.9 ,0.0 ,4.4 ,2.5 ,59.0 ,66.9 ,997.9 ,1007.6 ,2.0 ,12.3 ,6.8 ,24.4 ,1750 ,2059 ,2097 ,2205 
2022-08-25,22.2 ,21.1 ,24.0 ,1.6 ,3.4 ,1.8 ,63.0 ,78.0 ,997.7 ,1007.5 ,0.0 ,4.5 ,8.3 ,22.1 ,2205 ,1750 ,2059 ,1999 
2022-08-26,23.8 ,19.9 ,28.4 ,0.0 ,5.1 ,2.4 ,55.0 ,75.3 ,997.1 ,1006.8 ,7.8 ,19.9 ,4.5 ,25.8 ,1999 ,2205 ,1750 ,1974 
2022-08-27,21.5 ,17.6 ,25.5 ,17.6 ,5.4 ,2.8 ,43.0 ,63.1 ,1000.3 ,1010.1 ,12.4 ,27.1 ,1.3 ,24.4 ,1974 ,1999 ,2205 ,2467 
2022-08-28,22.6 ,16.1 ,28.4 ,0.0 ,3.2 ,1.7 ,39.0 ,59.4 ,1004.5 ,1014.3 ,12.1 ,24.5 ,5.1 ,24.3 ,2467 ,1974 ,1999 ,2408 
2022-08-29,21.0 ,19.5 ,22.5 ,2.2 ,3.9 ,2.3 ,63.0 ,74.0 ,1005.5 ,1015.4 ,0.0 ,6.0 ,9.9 ,22.1 ,2408 ,2467 ,1974 ,2614 
2022-08-30,19.1 ,17.9 ,20.3 ,35.8 ,4.1 ,2.6 ,71.0 ,96.3 ,1001.2 ,1011.2 ,0.0 ,3.1 ,10.0 ,20.3 ,2614 ,2408 ,2467 ,1914 
2022-08-31,21.7 ,19.6 ,24.9 ,0.0 ,4.5 ,1.8 ,69.0 ,83.3 ,998.8 ,1008.6 ,2.5 ,10.3 ,7.5 ,22.2 ,1914 ,2614 ,2408 ,1346 
2022-09-01,24.0 ,18.3 ,30.4 ,0.0 ,4.3 ,1.7 ,42.0 ,70.8 ,1003.3 ,1013.1 ,12.1 ,25.0 ,1.0 ,26.7 ,1346 ,1914 ,2614 ,2127 
2022-09-02,24.7 ,20.3 ,29.8 ,0.0 ,5.3 ,3.1 ,47.0 ,61.8 ,1005.8 ,1015.6 ,11.6 ,24.5 ,2.4 ,26.9 ,2127 ,1346 ,1914 ,2557 
2022-09-03,24.2 ,20.5 ,29.2 ,0.0 ,5.3 ,3.4 ,54.0 ,63.0 ,1004.2 ,1014.0 ,4.5 ,16.4 ,6.6 ,26.6 ,2557 ,2127 ,1346 ,2454 
2022-09-04,22.3 ,19.8 ,24.0 ,33.8 ,4.9 ,3.1 ,65.0 ,88.6 ,999.1 ,1008.9 ,0.0 ,3.5 ,9.6 ,22.4 ,2454 ,2557 ,2127 ,2375 
2022-09-05,19.2 ,17.7 ,22.7 ,120.0 ,6.9 ,3.2 ,92.0 ,95.9 ,997.1 ,1007.0 ,0.0 ,1.6 ,10.0 ,19.8 ,2375 ,2454 ,2557 ,1699 
2022-09-06,21.0 ,17.0 ,26.3 ,25.3 ,7.1 ,3.6 ,41.0 ,78.0 ,995.3 ,1005.1 ,8.4 ,20.8 ,3.9 ,21.2 ,1699 ,2375 ,2454 ,868 
2022-09-07,22.8 ,17.9 ,28.1 ,0.0 ,4.0 ,1.9 ,32.0 ,65.3 ,1006.8 ,1016.7 ,11.9 ,24.4 ,0.1 ,25.3 ,868 ,1699 ,2375 ,2210 
2022-09-08,23.2 ,16.7 ,29.5 ,0.0 ,3.7 ,1.6 ,39.0 ,65.5 ,1007.7 ,1017.6 ,11.8 ,24.0 ,2.1 ,25.9 ,2210 ,868 ,1699 ,2359 
2022-09-09,24.3 ,18.9 ,30.8 ,0.0 ,3.8 ,2.0 ,30.0 ,59.1 ,1007.2 ,1017.0 ,11.1 ,23.9 ,4.1 ,27.0 ,2359 ,2210 ,868 ,2138 
2022-09-10,23.6 ,19.0 ,28.4 ,0.0 ,4.2 ,2.6 ,37.0 ,52.3 ,1007.2 ,1017.0 ,6.5 ,18.8 ,7.9 ,24.1 ,2138 ,2359 ,2210 ,2677 
2022-09-11,23.3 ,20.6 ,26.4 ,0.1 ,3.6 ,2.1 ,52.0 ,68.6 ,1004.8 ,1014.6 ,1.8 ,10.3 ,8.9 ,24.8 ,2677 ,2138 ,2359 ,2366 
2022-09-12,23.8 ,20.3 ,27.5 ,0.0 ,3.2 ,1.6 ,60.0 ,76.1 ,1004.0 ,1013.8 ,3.5 ,13.2 ,8.1 ,25.2 ,2366 ,2677 ,2138 ,1739 
2022-09-13,24.3 ,21.8 ,26.4 ,0.0 ,4.3 ,2.5 ,64.0 ,73.0 ,1005.7 ,1015.6 ,0.1 ,7.4 ,9.6 ,24.0 ,1739 ,2366 ,2677 ,2235 
2022-09-14,24.6 ,22.7 ,27.9 ,0.0 ,8.0 ,4.6 ,45.0 ,56.9 ,1005.7 ,1015.5 ,1.1 ,10.1 ,8.8 ,24.4 ,2235 ,1739 ,2366 ,2445 
2022-09-15,25.2 ,22.0 ,28.3 ,0.1 ,5.2 ,3.6 ,56.0 ,66.9 ,1001.0 ,1010.7 ,3.4 ,12.3 ,8.4 ,25.3 ,2445 ,2235 ,1739 ,2696 
2022-09-16,25.7 ,23.4 ,29.9 ,14.6 ,4.8 ,2.9 ,63.0 ,78.6 ,997.5 ,1007.2 ,1.8 ,10.4 ,9.0 ,25.9 ,2696 ,2445 ,2235 ,2508 
2022-09-17,25.6 ,23.3 ,29.4 ,4.3 ,3.3 ,1.4 ,65.0 ,83.1 ,998.1 ,1007.8 ,3.8 ,11.3 ,7.8 ,26.3 ,2508 ,2696 ,2445 ,2265 
2022-09-18,27.1 ,23.0 ,32.5 ,0.0 ,4.6 ,2.0 ,55.0 ,75.3 ,993.8 ,1003.4 ,5.7 ,15.9 ,6.5 ,27.8 ,2265 ,2508 ,2696 ,2524 
2022-09-19,24.6 ,19.5 ,29.6 ,0.0 ,6.6 ,3.3 ,48.0 ,63.1 ,992.3 ,1001.9 ,6.9 ,18.6 ,5.4 ,26.2 ,2524 ,2265 ,2508 ,2749 
2022-09-20,19.9 ,16.1 ,24.6 ,0.0 ,4.6 ,2.3 ,36.0 ,57.0 ,1003.3 ,1013.3 ,9.7 ,18.9 ,2.1 ,23.8 ,2749 ,2524 ,2265 ,2625 
2022-09-21,19.4 ,13.0 ,25.6 ,0.0 ,3.6 ,1.8 ,36.0 ,56.9 ,1006.7 ,1016.7 ,11.0 ,22.2 ,0.5 ,23.1 ,2625 ,2749 ,2524 ,2419 
2022-09-22,19.8 ,14.2 ,24.7 ,0.0 ,3.5 ,2.0 ,45.0 ,60.1 ,1004.9 ,1014.8 ,7.4 ,17.9 ,4.0 ,23.1 ,2419 ,2625 ,2749 ,2159 
2022-09-23,17.5 ,14.7 ,22.2 ,3.3 ,6.7 ,3.1 ,42.0 ,68.9 ,1002.7 ,1012.8 ,7.9 ,16.5 ,3.0 ,19.9 ,2159 ,2419 ,2625 ,1945 
2022-09-24,18.5 ,12.3 ,24.2 ,0.0 ,3.9 ,1.8 ,37.0 ,64.6 ,1006.6 ,1016.6 ,10.7 ,21.7 ,3.4 ,21.5 ,1945 ,2159 ,2419 ,2007 
2022-09-25,19.6 ,15.4 ,25.2 ,0.0 ,3.7 ,1.6 ,36.0 ,63.3 ,1006.1 ,1016.0 ,7.8 ,17.9 ,6.4 ,22.3 ,2007 ,1945 ,2159 ,2626 
2022-09-26,20.0 ,14.8 ,25.4 ,0.0 ,3.5 ,1.7 ,32.0 ,58.5 ,1006.6 ,1016.6 ,8.7 ,18.5 ,6.5 ,22.5 ,2626 ,2007 ,1945 ,3012 
2022-09-27,20.9 ,14.0 ,28.0 ,0.0 ,3.1 ,1.6 ,29.0 ,59.0 ,1005.4 ,1015.3 ,11.2 ,21.2 ,0.5 ,23.5 ,3012 ,2626 ,2007 ,2773 
2022-09-28,20.4 ,16.1 ,26.1 ,0.0 ,3.0 ,1.8 ,47.0 ,71.0 ,1003.5 ,1013.5 ,5.0 ,12.5 ,4.6 ,21.6 ,2773 ,3012 ,2626 ,2495 
2022-09-29,20.4 ,16.4 ,26.5 ,0.0 ,3.4 ,1.4 ,33.0 ,73.5 ,1004.5 ,1014.4 ,7.9 ,17.4 ,2.5 ,21.9 ,2495 ,2773 ,3012 ,2540 
2022-09-30,20.7 ,14.8 ,27.7 ,0.0 ,3.2 ,1.6 ,34.0 ,68.0 ,1005.9 ,1015.8 ,10.6 ,19.3 ,0.3 ,22.4 ,2540 ,2495 ,2773 ,2811 
2022-10-01,20.9 ,14.4 ,27.6 ,0.0 ,2.7 ,1.6 ,33.0 ,63.3 ,1007.4 ,1017.4 ,7.9 ,17.3 ,5.4 ,21.8 ,2811 ,2540 ,2495 ,3118 
2022-10-02,19.4 ,17.2 ,21.6 ,15.8 ,5.5 ,2.7 ,60.0 ,78.9 ,1005.8 ,1015.8 ,0.0 ,3.8 ,9.9 ,19.5 ,3118 ,2811 ,2540 ,3459 
2022-10-03,21.4 ,17.5 ,23.4 ,76.0 ,6.5 ,2.7 ,94.0 ,98.5 ,1001.2 ,1011.1 ,0.0 ,1.1 ,10.0 ,20.6 ,3459 ,3118 ,2811 ,2629 
2022-10-04,17.9 ,14.2 ,23.0 ,11.8 ,5.7 ,2.9 ,67.0 ,83.8 ,1002.6 ,1012.6 ,0.4 ,6.5 ,9.8 ,19.7 ,2629 ,3459 ,3118 ,2679 
2022-10-05,16.6 ,14.1 ,21.6 ,0.1 ,3.8 ,2.1 ,48.0 ,74.8 ,1009.2 ,1019.3 ,4.9 ,15.6 ,7.5 ,19.1 ,2679 ,2629 ,3459 ,1916 
2022-10-06,15.8 ,12.7 ,19.1 ,0.0 ,3.4 ,2.1 ,63.0 ,76.6 ,1008.9 ,1019.1 ,1.6 ,7.7 ,8.9 ,17.4 ,1916 ,2679 ,2629 ,1800 
2022-10-07,14.3 ,11.0 ,18.6 ,0.0 ,4.7 ,2.5 ,48.0 ,69.5 ,1009.9 ,1020.2 ,7.6 ,15.1 ,3.4 ,16.8 ,1800 ,1916 ,2679 ,1339 
2022-10-08,15.8 ,11.1 ,21.6 ,0.0 ,4.2 ,2.5 ,42.0 ,64.6 ,1013.4 ,1023.6 ,9.5 ,18.5 ,2.9 ,17.4 ,1339 ,1800 ,1916 ,1276 
2022-10-09,13.1 ,10.7 ,14.5 ,20.4 ,6.1 ,2.1 ,69.0 ,85.8 ,1007.3 ,1017.5 ,0.0 ,2.4 ,8.8 ,13.9 ,1276 ,1339 ,1800 ,1812 
2022-10-10,9.9 ,8.2 ,11.9 ,0.0 ,6.8 ,3.8 ,59.0 ,72.9 ,1003.4 ,1013.8 ,2.3 ,9.3 ,7.4 ,11.9 ,1812 ,1276 ,1339 ,418 
2022-10-11,11.1 ,7.4 ,16.4 ,0.0 ,4.7 ,2.2 ,51.0 ,69.1 ,1011.3 ,1021.7 ,10.3 ,18.7 ,2.1 ,14.0 ,418 ,1812 ,1276 ,342 
2022-10-12,13.5 ,6.5 ,20.6 ,0.0 ,3.3 ,1.8 ,42.0 ,68.1 ,1016.1 ,1026.4 ,10.6 ,18.1 ,0.0 ,14.8 ,342 ,418 ,1812 ,594 
2022-10-13,16.3 ,10.7 ,22.7 ,0.0 ,3.0 ,1.5 ,43.0 ,69.6 ,1014.4 ,1024.6 ,10.4 ,18.0 ,2.5 ,16.8 ,594 ,342 ,418 ,846 
2022-10-14,17.1 ,12.4 ,23.0 ,0.0 ,3.2 ,1.6 ,49.0 ,73.4 ,1009.8 ,1019.9 ,4.9 ,13.5 ,7.9 ,17.4 ,846 ,594 ,342 ,1149 
2022-10-15,18.2 ,12.6 ,24.4 ,0.0 ,4.3 ,1.4 ,38.0 ,68.5 ,1008.6 ,1018.7 ,8.2 ,16.2 ,5.8 ,18.8 ,1149 ,846 ,594 ,1686 
2022-10-16,16.9 ,15.1 ,20.5 ,0.0 ,4.3 ,1.7 ,64.0 ,73.9 ,1007.7 ,1017.8 ,0.6 ,6.2 ,8.8 ,16.1 ,1686 ,1149 ,846 ,1954 
2022-10-17,11.2 ,7.4 ,15.1 ,0.0 ,6.3 ,3.4 ,25.0 ,50.3 ,1009.4 ,1019.8 ,10.1 ,18.8 ,1.4 ,14.2 ,1954 ,1686 ,1149 ,1719 
2022-10-18,9.4 ,5.0 ,14.2 ,0.0 ,4.4 ,2.3 ,33.0 ,52.1 ,1012.4 ,1022.9 ,10.2 ,18.3 ,0.0 ,12.0 ,1719 ,1954 ,1686 ,417 
2022-10-19,10.5 ,4.4 ,16.8 ,0.0 ,4.2 ,1.8 ,30.0 ,57.8 ,1015.5 ,1026.0 ,10.2 ,17.8 ,0.0 ,12.2 ,417 ,1719 ,1954 ,378 
2022-10-20,12.9 ,6.0 ,19.7 ,0.0 ,3.1 ,1.8 ,31.0 ,64.4 ,1017.0 ,1027.4 ,10.1 ,17.2 ,2.1 ,14.0 ,378 ,417 ,1719 ,561 
2022-10-21,14.0 ,8.8 ,20.9 ,0.0 ,3.6 ,1.7 ,31.0 ,68.8 ,1013.8 ,1024.1 ,8.8 ,15.2 ,4.9 ,14.7 ,561 ,378 ,417 ,1028 
2022-10-22,15.1 ,10.5 ,20.8 ,0.0 ,4.0 ,1.9 ,52.0 ,76.3 ,1010.4 ,1020.6 ,9.3 ,14.9 ,4.3 ,16.4 ,1028 ,561 ,378 ,957 
2022-10-23,14.0 ,10.4 ,18.6 ,0.0 ,4.4 ,2.7 ,29.0 ,65.0 ,1008.6 ,1018.9 ,7.7 ,14.0 ,2.5 ,15.8 ,957 ,1028 ,561 ,1513 
2022-10-24,10.6 ,7.5 ,14.8 ,0.0 ,5.2 ,2.8 ,27.0 ,52.6 ,1011.3 ,1021.7 ,9.9 ,16.9 ,0.3 ,12.9 ,1513 ,957 ,1028 ,1253 
2022-10-25,11.3 ,5.9 ,17.6 ,0.0 ,4.1 ,2.0 ,37.0 ,56.5 ,1017.5 ,1028.0 ,9.9 ,16.4 ,0.0 ,12.7 ,1253 ,1513 ,957 ,628 
2022-10-26,12.9 ,8.0 ,17.8 ,0.0 ,3.2 ,1.9 ,38.0 ,58.3 ,1017.0 ,1027.3 ,7.3 ,12.7 ,4.9 ,12.7 ,628 ,1253 ,1513 ,918 
2022-10-27,13.2 ,8.6 ,18.9 ,0.0 ,3.9 ,1.7 ,49.0 ,71.8 ,1015.0 ,1025.3 ,9.2 ,14.3 ,1.4 ,14.1 ,918 ,628 ,1253 ,1004 
2022-10-28,13.6 ,8.2 ,20.6 ,0.0 ,3.4 ,1.7 ,41.0 ,70.1 ,1015.5 ,1025.8 ,8.3 ,14.4 ,1.5 ,14.2 ,1004 ,918 ,628 ,878 
2022-10-29,14.8 ,10.2 ,21.3 ,0.0 ,3.5 ,1.8 ,37.0 ,65.9 ,1015.6 ,1025.9 ,9.3 ,14.6 ,1.1 ,15.1 ,878 ,1004 ,918 ,905 
2022-10-30,14.9 ,10.4 ,21.3 ,0.0 ,2.9 ,1.9 ,39.0 ,64.5 ,1014.7 ,1025.0 ,8.9 ,13.6 ,1.1 ,15.0 ,905 ,878 ,1004 ,965 
2022-10-31,14.9 ,11.2 ,21.1 ,0.0 ,3.2 ,2.1 ,42.0 ,69.8 ,1013.5 ,1023.7 ,7.6 ,13.2 ,4.0 ,14.6 ,965 ,905 ,878 ,1123 
2023-04-15,13.5 ,9.3 ,16.6 ,4.6 ,4.4 ,2.2 ,63.0 ,81.8 ,994.3 ,1004.4 ,2.3 ,9.5 ,7.4 ,15.8 ,1123 ,965 ,905 ,702 
2023-04-16,10.8 ,7.5 ,16.1 ,0.0 ,6.6 ,2.5 ,38.0 ,71.4 ,995.2 ,1005.4 ,3.2 ,14.5 ,6.9 ,12.4 ,702 ,1123 ,965 ,816 
2023-04-17,13.1 ,6.8 ,18.1 ,0.0 ,4.2 ,2.0 ,36.0 ,59.0 ,1004.2 ,1014.5 ,6.1 ,17.8 ,6.1 ,14.6 ,816 ,702 ,1123 ,626 
2023-04-18,14.0 ,10.7 ,18.4 ,1.5 ,5.3 ,2.7 ,46.0 ,78.6 ,1001.0 ,1011.2 ,3.6 ,10.9 ,6.4 ,15.7 ,626 ,816 ,702 ,843 
2023-04-19,19.1 ,11.5 ,28.4 ,0.0 ,4.6 ,2.4 ,25.0 ,66.1 ,999.0 ,1009.0 ,12.3 ,27.8 ,2.3 ,21.3 ,843 ,626 ,816 ,630 
2023-04-20,15.8 ,14.5 ,18.9 ,0.5 ,4.6 ,2.4 ,81.0 ,92.1 ,999.8 ,1009.9 ,0.0 ,4.1 ,9.5 ,16.1 ,630 ,843 ,626 ,827 
2023-04-21,16.7 ,11.4 ,22.8 ,0.0 ,4.9 ,2.5 ,18.0 ,50.4 ,1002.0 ,1012.0 ,7.8 ,21.1 ,3.8 ,19.1 ,827 ,630 ,843 ,638 
2023-04-22,16.9 ,12.2 ,22.5 ,0.0 ,5.0 ,2.6 ,14.0 ,22.9 ,1009.0 ,1019.1 ,5.6 ,21.2 ,7.6 ,18.3 ,638 ,827 ,630 ,717 
2023-04-23,16.1 ,10.7 ,22.1 ,0.0 ,4.8 ,2.1 ,19.0 ,34.1 ,1012.0 ,1022.2 ,4.4 ,19.5 ,8.0 ,16.9 ,717 ,638 ,827 ,750 
2023-04-24,15.8 ,11.5 ,21.3 ,0.0 ,5.1 ,2.7 ,30.0 ,40.5 ,1011.8 ,1022.0 ,7.8 ,20.3 ,5.8 ,18.8 ,750 ,717 ,638 ,888 
2023-04-25,10.9 ,9.0 ,13.2 ,0.4 ,4.3 ,1.9 ,45.0 ,68.6 ,1004.9 ,1015.3 ,0.0 ,5.2 ,9.4 ,12.0 ,888 ,750 ,717 ,675 
2023-04-26,10.2 ,7.4 ,13.5 ,0.0 ,5.7 ,3.1 ,47.0 ,69.9 ,1003.2 ,1013.5 ,4.1 ,15.5 ,4.5 ,16.6 ,675 ,888 ,750 ,219 
2023-04-27,12.9 ,5.1 ,20.0 ,0.0 ,4.2 ,1.9 ,26.0 ,61.6 ,1009.3 ,1019.6 ,12.2 ,26.6 ,0.5 ,18.3 ,219 ,675 ,888 ,266 
2023-04-28,15.7 ,9.0 ,21.3 ,1.9 ,5.4 ,2.1 ,26.0 ,62.0 ,1005.5 ,1015.6 ,8.4 ,21.3 ,6.4 ,19.9 ,266 ,219 ,675 ,930 
2023-04-29,13.2 ,9.9 ,15.8 ,25.1 ,6.4 ,2.9 ,68.0 ,88.1 ,996.2 ,1006.3 ,0.8 ,6.0 ,9.6 ,15.3 ,930 ,266 ,219 ,1052 
2023-04-30,12.7 ,7.9 ,17.9 ,0.1 ,5.9 ,3.3 ,39.0 ,72.9 ,999.6 ,1009.8 ,5.8 ,19.7 ,6.1 ,16.4 ,1052 ,930 ,266 ,457 
2023-05-04,21.4 ,15.6 ,25.8 ,0.0 ,4.2 ,2.1 ,50.0 ,65.5 ,1002.5 ,1012.4 ,2.5 ,16.9 ,7.9 ,22.2 ,1496 ,1279 ,1124 ,1637 
2023-05-05,18.4 ,15.5 ,21.6 ,30.2 ,5.5 ,2.5 ,61.0 ,95.3 ,992.0 ,1001.8 ,0.0 ,1.7 ,10.0 ,18.5 ,1637 ,1496 ,1279 ,1544 
2023-05-06,12.6 ,11.7 ,15.5 ,47.5 ,8.6 ,5.4 ,56.0 ,85.6 ,996.3 ,1006.5 ,0.0 ,5.4 ,9.3 ,13.2 ,1544 ,1637 ,1496 ,894 
2023-05-07,14.4 ,11.1 ,18.6 ,0.0 ,4.8 ,2.6 ,36.0 ,47.1 ,1002.3 ,1012.5 ,2.2 ,12.2 ,7.1 ,13.9 ,894 ,1544 ,1637 ,903 
2023-05-08,15.3 ,7.9 ,22.0 ,0.0 ,4.8 ,2.2 ,31.0 ,55.3 ,1006.0 ,1016.2 ,12.7 ,28.6 ,2.4 ,18.1 ,903 ,894 ,1544 ,1037 
2023-05-09,17.0 ,10.0 ,24.4 ,0.0 ,5.1 ,2.3 ,31.0 ,55.4 ,1005.8 ,1015.9 ,12.8 ,28.3 ,0.9 ,20.5 ,1037 ,903 ,894 ,1534 
2023-05-10,18.4 ,10.7 ,26.0 ,0.0 ,3.7 ,1.8 ,25.0 ,53.3 ,1006.2 ,1016.3 ,12.7 ,25.6 ,2.5 ,21.3 ,1534 ,1037 ,903 ,1557 
2023-05-11,19.5 ,12.8 ,26.7 ,0.0 ,4.6 ,2.3 ,26.0 ,50.1 ,1007.2 ,1017.2 ,12.9 ,27.6 ,2.9 ,23.7 ,1557 ,1534 ,1037 ,1616 
2023-05-12,18.4 ,13.1 ,24.7 ,0.0 ,3.6 ,1.8 ,24.0 ,50.9 ,1006.2 ,1016.2 ,6.7 ,19.9 ,5.0 ,21.7 ,1616 ,1557 ,1534 ,1492 
2023-05-13,17.8 ,12.6 ,23.9 ,0.0 ,4.7 ,2.0 ,35.0 ,62.0 ,1002.5 ,1012.5 ,8.8 ,23.9 ,3.6 ,24.2 ,1492 ,1616 ,1557 ,1998 
2023-05-14,18.1 ,12.9 ,23.8 ,0.0 ,4.7 ,2.0 ,35.0 ,56.5 ,999.0 ,1009.0 ,9.6 ,25.4 ,1.6 ,24.3 ,1998 ,1492 ,1616 ,2475 
2023-05-15,20.6 ,12.8 ,27.9 ,0.0 ,4.6 ,2.4 ,32.0 ,54.6 ,997.9 ,1007.8 ,11.6 ,26.5 ,2.0 ,25.0 ,2475 ,1998 ,1492 ,2351 
2023-05-16,24.0 ,17.2 ,31.2 ,0.0 ,5.0 ,2.5 ,33.0 ,51.9 ,999.9 ,1009.7 ,12.1 ,27.6 ,2.1 ,30.3 ,2351 ,2475 ,1998 ,1899 
2023-05-17,23.5 ,18.6 ,28.7 ,0.0 ,7.2 ,3.4 ,34.0 ,63.6 ,1002.5 ,1012.3 ,11.4 ,27.6 ,4.6 ,30.7 ,1899 ,2351 ,2475 ,1939 
2023-05-18,21.2 ,18.8 ,27.6 ,1.3 ,4.6 ,2.1 ,48.0 ,74.8 ,1000.3 ,1010.2 ,1.4 ,13.7 ,7.1 ,21.6 ,1939 ,1899 ,2351 ,1882 
2023-05-19,22.3 ,16.7 ,27.8 ,0.0 ,4.5 ,2.3 ,41.0 ,61.4 ,998.9 ,1008.7 ,9.4 ,25.6 ,2.4 ,27.2 ,1882 ,1939 ,1899 ,2112 
2023-05-20,21.2 ,16.6 ,26.7 ,0.0 ,6.7 ,3.0 ,51.0 ,66.9 ,999.7 ,1009.6 ,9.7 ,25.7 ,5.0 ,28.7 ,2112 ,1882 ,1939 ,2551 
2023-05-21,17.8 ,15.3 ,21.9 ,0.2 ,4.8 ,3.0 ,46.0 ,74.0 ,999.1 ,1009.1 ,5.8 ,20.7 ,9.0 ,24.5 ,2551 ,2112 ,1882 ,2177 
2023-05-22,20.3 ,15.9 ,26.8 ,0.0 ,4.2 ,1.9 ,31.0 ,61.3 ,997.7 ,1007.5 ,7.9 ,23.9 ,6.3 ,25.9 ,2177 ,2551 ,2112 ,2536 
2023-05-23,20.5 ,14.1 ,26.9 ,0.0 ,4.4 ,2.2 ,27.0 ,48.0 ,999.8 ,1009.6 ,13.2 ,29.9 ,0.6 ,28.6 ,2536 ,2177 ,2551 ,2549 
2023-05-24,20.6 ,14.8 ,25.9 ,0.0 ,3.8 ,2.0 ,34.0 ,49.8 ,1003.8 ,1013.7 ,6.2 ,19.2 ,7.0 ,25.1 ,2549 ,2536 ,2177 ,2610 
2023-05-25,21.2 ,15.7 ,27.4 ,0.0 ,5.6 ,2.4 ,27.0 ,46.6 ,1005.6 ,1015.5 ,10.4 ,27.9 ,5.4 ,29.0 ,2610 ,2549 ,2536 ,2670 
